hospName,topWait,updateTime,updateDate
Princess Margaret Hospital,4.5,2019-04-21 19:45:00,2019-04-21
Pok Oi Hospital,2.5,2019-04-21 19:45:00,2019-04-21
Prince of Wales Hospital,1.5,2019-04-21 19:45:00,2019-04-21
Pamela Youde Nethersole Eastern Hospital,3.5,2019-04-21 19:45:00,2019-04-21
Queen Elizabeth Hospital,3.5,2019-04-21 19:45:00,2019-04-21
Queen Mary Hospital,1.5,2019-04-21 19:45:00,2019-04-21
Ruttonjee Hospital,2.5,2019-04-21 19:45:00,2019-04-21
St John Hospital,1.5,2019-04-21 19:45:00,2019-04-21
Tseung Kwan O Hospital,4.5,2019-04-21 19:45:00,2019-04-21
Tuen Mun Hospital,4.5,2019-04-21 19:45:00,2019-04-21
Tin Shui Wai Hospital,1.5,2019-04-21 19:45:00,2019-04-21
United Christian Hospital,4.5,2019-04-21 19:45:00,2019-04-21
Yan Chai Hospital,1.5,2019-04-21 19:45:00,2019-04-21
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-04-21 20:00:00,2019-04-21
Caritas Medical Centre,1.5,2019-04-21 20:00:00,2019-04-21
Kwong Wah Hospital,4.5,2019-04-21 20:00:00,2019-04-21
North District Hospital,3.5,2019-04-21 20:00:00,2019-04-21
North Lantau Hospital,2.5,2019-04-21 20:00:00,2019-04-21
Princess Margaret Hospital,4.5,2019-04-21 20:00:00,2019-04-21
Pok Oi Hospital,2.5,2019-04-21 20:00:00,2019-04-21
Prince of Wales Hospital,1.5,2019-04-21 20:00:00,2019-04-21
Pamela Youde Nethersole Eastern Hospital,3.5,2019-04-21 20:00:00,2019-04-21
Queen Elizabeth Hospital,3.5,2019-04-21 20:00:00,2019-04-21
Queen Mary Hospital,1.5,2019-04-21 20:00:00,2019-04-21
Ruttonjee Hospital,3.5,2019-04-21 20:00:00,2019-04-21
St John Hospital,1.5,2019-04-21 20:00:00,2019-04-21
Tseung Kwan O Hospital,4.5,2019-04-21 20:00:00,2019-04-21
Tuen Mun Hospital,4.5,2019-04-21 20:00:00,2019-04-21
Tin Shui Wai Hospital,1.5,2019-04-21 20:00:00,2019-04-21
United Christian Hospital,4.5,2019-04-21 20:00:00,2019-04-21
Yan Chai Hospital,1.5,2019-04-21 20:00:00,2019-04-21
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-04-21 20:15:00,2019-04-21
Caritas Medical Centre,0.5,2019-04-21 20:15:00,2019-04-21
Kwong Wah Hospital,4.5,2019-04-21 20:15:00,2019-04-21
North District Hospital,3.5,2019-04-21 20:15:00,2019-04-21
North Lantau Hospital,2.5,2019-04-21 20:15:00,2019-04-21
Princess Margaret Hospital,4.5,2019-04-21 20:15:00,2019-04-21
Pok Oi Hospital,2.5,2019-04-21 20:15:00,2019-04-21
Prince of Wales Hospital,1.5,2019-04-21 20:15:00,2019-04-21
Pamela Youde Nethersole Eastern Hospital,3.5,2019-04-21 20:15:00,2019-04-21
Queen Elizabeth Hospital,4.5,2019-04-21 20:15:00,2019-04-21
Queen Mary Hospital,1.5,2019-04-21 20:15:00,2019-04-21
Ruttonjee Hospital,3.5,2019-04-21 20:15:00,2019-04-21
St John Hospital,1.5,2019-04-21 20:15:00,2019-04-21
Tseung Kwan O Hospital,4.5,2019-04-21 20:15:00,2019-04-21
Tuen Mun Hospital,5.5,2019-04-21 20:15:00,2019-04-21
Tin Shui Wai Hospital,1.5,2019-04-21 20:15:00,2019-04-21
United Christian Hospital,5.5,2019-04-21 20:15:00,2019-04-21
Yan Chai Hospital,1.5,2019-04-21 20:15:00,2019-04-21
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-04-21 20:30:00,2019-04-21
Caritas Medical Centre,0.5,2019-04-21 20:30:00,2019-04-21
Kwong Wah Hospital,4.5,2019-04-21 20:30:00,2019-04-21
North District Hospital,3.5,2019-04-21 20:30:00,2019-04-21
North Lantau Hospital,2.5,2019-04-21 20:30:00,2019-04-21
Princess Margaret Hospital,4.5,2019-04-21 20:30:00,2019-04-21
Pok Oi Hospital,2.5,2019-04-21 20:30:00,2019-04-21
Prince of Wales Hospital,1.5,2019-04-21 20:30:00,2019-04-21
Pamela Youde Nethersole Eastern Hospital,3.5,2019-04-21 20:30:00,2019-04-21
Queen Elizabeth Hospital,4.5,2019-04-21 20:30:00,2019-04-21
Queen Mary Hospital,1.5,2019-04-21 20:30:00,2019-04-21
Ruttonjee Hospital,3.5,2019-04-21 20:30:00,2019-04-21
St John Hospital,1.5,2019-04-21 20:30:00,2019-04-21
Tseung Kwan O Hospital,4.5,2019-04-21 20:30:00,2019-04-21
Tuen Mun Hospital,5.5,2019-04-21 20:30:00,2019-04-21
Tin Shui Wai Hospital,1.5,2019-04-21 20:30:00,2019-04-21
United Christian Hospital,6.5,2019-04-21 20:30:00,2019-04-21
Yan Chai Hospital,2.5,2019-04-21 20:30:00,2019-04-21
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-04-21 20:45:00,2019-04-21
Caritas Medical Centre,0.5,2019-04-21 20:45:00,2019-04-21
Kwong Wah Hospital,4.5,2019-04-21 20:45:00,2019-04-21
North District Hospital,3.5,2019-04-21 20:45:00,2019-04-21
North Lantau Hospital,2.5,2019-04-21 20:45:00,2019-04-21
Princess Margaret Hospital,4.5,2019-04-21 20:45:00,2019-04-21
Pok Oi Hospital,2.5,2019-04-21 20:45:00,2019-04-21
Prince of Wales Hospital,1.5,2019-04-21 20:45:00,2019-04-21
Pamela Youde Nethersole Eastern Hospital,3.5,2019-04-21 20:45:00,2019-04-21
Queen Elizabeth Hospital,3.5,2019-04-21 20:45:00,2019-04-21
Queen Mary Hospital,2.5,2019-04-21 20:45:00,2019-04-21
Ruttonjee Hospital,3.5,2019-04-21 20:45:00,2019-04-21
St John Hospital,1.5,2019-04-21 20:45:00,2019-04-21
Tseung Kwan O Hospital,4.5,2019-04-21 20:45:00,2019-04-21
Tuen Mun Hospital,5.5,2019-04-21 20:45:00,2019-04-21
Tin Shui Wai Hospital,1.5,2019-04-21 20:45:00,2019-04-21
United Christian Hospital,6.5,2019-04-21 20:45:00,2019-04-21
Yan Chai Hospital,2.5,2019-04-21 20:45:00,2019-04-21
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-04-21 21:00:00,2019-04-21
Caritas Medical Centre,0.5,2019-04-21 21:00:00,2019-04-21
Kwong Wah Hospital,5.5,2019-04-21 21:00:00,2019-04-21
North District Hospital,3.5,2019-04-21 21:00:00,2019-04-21
North Lantau Hospital,2.5,2019-04-21 21:00:00,2019-04-21
Princess Margaret Hospital,4.5,2019-04-21 21:00:00,2019-04-21
Pok Oi Hospital,2.5,2019-04-21 21:00:00,2019-04-21
Prince of Wales Hospital,2.5,2019-04-21 21:00:00,2019-04-21
Pamela Youde Nethersole Eastern Hospital,3.5,2019-04-21 21:00:00,2019-04-21
Queen Elizabeth Hospital,3.5,2019-04-21 21:00:00,2019-04-21
Queen Mary Hospital,3.5,2019-04-21 21:00:00,2019-04-21
Ruttonjee Hospital,3.5,2019-04-21 21:00:00,2019-04-21
St John Hospital,1.5,2019-04-21 21:00:00,2019-04-21
Tseung Kwan O Hospital,4.5,2019-04-21 21:00:00,2019-04-21
Tuen Mun Hospital,5.5,2019-04-21 21:00:00,2019-04-21
Tin Shui Wai Hospital,1.5,2019-04-21 21:00:00,2019-04-21
United Christian Hospital,6.5,2019-04-21 21:00:00,2019-04-21
Yan Chai Hospital,2.5,2019-04-21 21:00:00,2019-04-21
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-04-21 21:15:00,2019-04-21
Caritas Medical Centre,0.5,2019-04-21 21:15:00,2019-04-21
Kwong Wah Hospital,5.5,2019-04-21 21:15:00,2019-04-21
North District Hospital,3.5,2019-04-21 21:15:00,2019-04-21
North Lantau Hospital,2.5,2019-04-21 21:15:00,2019-04-21
Princess Margaret Hospital,4.5,2019-04-21 21:15:00,2019-04-21
Pok Oi Hospital,2.5,2019-04-21 21:15:00,2019-04-21
Prince of Wales Hospital,2.5,2019-04-21 21:15:00,2019-04-21
Pamela Youde Nethersole Eastern Hospital,3.5,2019-04-21 21:15:00,2019-04-21
Queen Elizabeth Hospital,3.5,2019-04-21 21:15:00,2019-04-21
Queen Mary Hospital,3.5,2019-04-21 21:15:00,2019-04-21
Ruttonjee Hospital,3.5,2019-04-21 21:15:00,2019-04-21
St John Hospital,0.5,2019-04-21 21:15:00,2019-04-21
Tseung Kwan O Hospital,3.5,2019-04-21 21:15:00,2019-04-21
Tuen Mun Hospital,5.5,2019-04-21 21:15:00,2019-04-21
Tin Shui Wai Hospital,1.5,2019-04-21 21:15:00,2019-04-21
United Christian Hospital,6.5,2019-04-21 21:15:00,2019-04-21
Yan Chai Hospital,2.5,2019-04-21 21:15:00,2019-04-21
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-04-21 21:30:00,2019-04-21
Caritas Medical Centre,0.5,2019-04-21 21:30:00,2019-04-21
Kwong Wah Hospital,5.5,2019-04-21 21:30:00,2019-04-21
North District Hospital,3.5,2019-04-21 21:30:00,2019-04-21
North Lantau Hospital,2.5,2019-04-21 21:30:00,2019-04-21
Princess Margaret Hospital,5.5,2019-04-21 21:30:00,2019-04-21
Pok Oi Hospital,3.5,2019-04-21 21:30:00,2019-04-21
Prince of Wales Hospital,2.5,2019-04-21 21:30:00,2019-04-21
Pamela Youde Nethersole Eastern Hospital,3.5,2019-04-21 21:30:00,2019-04-21
Queen Elizabeth Hospital,3.5,2019-04-21 21:30:00,2019-04-21
Queen Mary Hospital,3.5,2019-04-21 21:30:00,2019-04-21
Ruttonjee Hospital,3.5,2019-04-21 21:30:00,2019-04-21
St John Hospital,0.5,2019-04-21 21:30:00,2019-04-21
Tseung Kwan O Hospital,3.5,2019-04-21 21:30:00,2019-04-21
Tuen Mun Hospital,5.5,2019-04-21 21:30:00,2019-04-21
Tin Shui Wai Hospital,1.5,2019-04-21 21:30:00,2019-04-21
United Christian Hospital,6.5,2019-04-21 21:30:00,2019-04-21
Yan Chai Hospital,2.5,2019-04-21 21:30:00,2019-04-21
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-04-21 21:45:00,2019-04-21
Caritas Medical Centre,0.5,2019-04-21 21:45:00,2019-04-21
Kwong Wah Hospital,5.5,2019-04-21 21:45:00,2019-04-21
North District Hospital,3.5,2019-04-21 21:45:00,2019-04-21
North Lantau Hospital,2.5,2019-04-21 21:45:00,2019-04-21
Princess Margaret Hospital,5.5,2019-04-21 21:45:00,2019-04-21
Pok Oi Hospital,3.5,2019-04-21 21:45:00,2019-04-21
Prince of Wales Hospital,1.5,2019-04-21 21:45:00,2019-04-21
Pamela Youde Nethersole Eastern Hospital,3.5,2019-04-21 21:45:00,2019-04-21
Queen Elizabeth Hospital,3.5,2019-04-21 21:45:00,2019-04-21
Queen Mary Hospital,5.5,2019-04-21 21:45:00,2019-04-21
Ruttonjee Hospital,3.5,2019-04-21 21:45:00,2019-04-21
St John Hospital,0.5,2019-04-21 21:45:00,2019-04-21
Tseung Kwan O Hospital,4.5,2019-04-21 21:45:00,2019-04-21
Tuen Mun Hospital,5.5,2019-04-21 21:45:00,2019-04-21
Tin Shui Wai Hospital,1.5,2019-04-21 21:45:00,2019-04-21
United Christian Hospital,6.5,2019-04-21 21:45:00,2019-04-21
Yan Chai Hospital,2.5,2019-04-21 21:45:00,2019-04-21
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-04-21 22:00:00,2019-04-21
Caritas Medical Centre,0.5,2019-04-21 22:00:00,2019-04-21
Kwong Wah Hospital,5.5,2019-04-21 22:00:00,2019-04-21
North District Hospital,3.5,2019-04-21 22:00:00,2019-04-21
North Lantau Hospital,2.5,2019-04-21 22:00:00,2019-04-21
Princess Margaret Hospital,5.5,2019-04-21 22:00:00,2019-04-21
Pok Oi Hospital,3.5,2019-04-21 22:00:00,2019-04-21
Prince of Wales Hospital,1.5,2019-04-21 22:00:00,2019-04-21
Pamela Youde Nethersole Eastern Hospital,3.5,2019-04-21 22:00:00,2019-04-21
Queen Elizabeth Hospital,3.5,2019-04-21 22:00:00,2019-04-21
Queen Mary Hospital,5.5,2019-04-21 22:00:00,2019-04-21
Ruttonjee Hospital,3.5,2019-04-21 22:00:00,2019-04-21
St John Hospital,0.5,2019-04-21 22:00:00,2019-04-21
Tseung Kwan O Hospital,4.5,2019-04-21 22:00:00,2019-04-21
Tuen Mun Hospital,5.5,2019-04-21 22:00:00,2019-04-21
Tin Shui Wai Hospital,1.5,2019-04-21 22:00:00,2019-04-21
United Christian Hospital,6.5,2019-04-21 22:00:00,2019-04-21
Yan Chai Hospital,2.5,2019-04-21 22:00:00,2019-04-21
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-04-21 22:15:00,2019-04-21
Caritas Medical Centre,0.5,2019-04-21 22:15:00,2019-04-21
Kwong Wah Hospital,6.5,2019-04-21 22:15:00,2019-04-21
North District Hospital,3.5,2019-04-21 22:15:00,2019-04-21
North Lantau Hospital,2.5,2019-04-21 22:15:00,2019-04-21
Princess Margaret Hospital,6.5,2019-04-21 22:15:00,2019-04-21
Pok Oi Hospital,3.5,2019-04-21 22:15:00,2019-04-21
Prince of Wales Hospital,1.5,2019-04-21 22:15:00,2019-04-21
Pamela Youde Nethersole Eastern Hospital,3.5,2019-04-21 22:15:00,2019-04-21
Queen Elizabeth Hospital,3.5,2019-04-21 22:15:00,2019-04-21
Queen Mary Hospital,5.5,2019-04-21 22:15:00,2019-04-21
Ruttonjee Hospital,3.5,2019-04-21 22:15:00,2019-04-21
St John Hospital,0.5,2019-04-21 22:15:00,2019-04-21
Tseung Kwan O Hospital,4.5,2019-04-21 22:15:00,2019-04-21
Tuen Mun Hospital,5.5,2019-04-21 22:15:00,2019-04-21
Tin Shui Wai Hospital,1.5,2019-04-21 22:15:00,2019-04-21
United Christian Hospital,6.5,2019-04-21 22:15:00,2019-04-21
Yan Chai Hospital,2.5,2019-04-21 22:15:00,2019-04-21
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-04-21 22:30:00,2019-04-21
Caritas Medical Centre,0.5,2019-04-21 22:30:00,2019-04-21
Kwong Wah Hospital,6.5,2019-04-21 22:30:00,2019-04-21
North District Hospital,3.5,2019-04-21 22:30:00,2019-04-21
North Lantau Hospital,2.5,2019-04-21 22:30:00,2019-04-21
Princess Margaret Hospital,6.5,2019-04-21 22:30:00,2019-04-21
Pok Oi Hospital,3.5,2019-04-21 22:30:00,2019-04-21
Prince of Wales Hospital,2.5,2019-04-21 22:30:00,2019-04-21
Pamela Youde Nethersole Eastern Hospital,3.5,2019-04-21 22:30:00,2019-04-21
Queen Elizabeth Hospital,3.5,2019-04-21 22:30:00,2019-04-21
Queen Mary Hospital,5.5,2019-04-21 22:30:00,2019-04-21
Ruttonjee Hospital,3.5,2019-04-21 22:30:00,2019-04-21
St John Hospital,0.5,2019-04-21 22:30:00,2019-04-21
Tseung Kwan O Hospital,4.5,2019-04-21 22:30:00,2019-04-21
Tuen Mun Hospital,6.5,2019-04-21 22:30:00,2019-04-21
Tin Shui Wai Hospital,1.5,2019-04-21 22:30:00,2019-04-21
United Christian Hospital,6.5,2019-04-21 22:30:00,2019-04-21
Yan Chai Hospital,2.5,2019-04-21 22:30:00,2019-04-21
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-04-21 22:45:00,2019-04-21
Caritas Medical Centre,0.5,2019-04-21 22:45:00,2019-04-21
Kwong Wah Hospital,6.5,2019-04-21 22:45:00,2019-04-21
North District Hospital,3.5,2019-04-21 22:45:00,2019-04-21
North Lantau Hospital,2.5,2019-04-21 22:45:00,2019-04-21
Princess Margaret Hospital,6.5,2019-04-21 22:45:00,2019-04-21
Pok Oi Hospital,3.5,2019-04-21 22:45:00,2019-04-21
Prince of Wales Hospital,2.5,2019-04-21 22:45:00,2019-04-21
Pamela Youde Nethersole Eastern Hospital,4.5,2019-04-21 22:45:00,2019-04-21
Queen Elizabeth Hospital,3.5,2019-04-21 22:45:00,2019-04-21
Queen Mary Hospital,5.5,2019-04-21 22:45:00,2019-04-21
Ruttonjee Hospital,3.5,2019-04-21 22:45:00,2019-04-21
St John Hospital,0.5,2019-04-21 22:45:00,2019-04-21
Tseung Kwan O Hospital,4.5,2019-04-21 22:45:00,2019-04-21
Tuen Mun Hospital,6.5,2019-04-21 22:45:00,2019-04-21
Tin Shui Wai Hospital,1.5,2019-04-21 22:45:00,2019-04-21
United Christian Hospital,6.5,2019-04-21 22:45:00,2019-04-21
Yan Chai Hospital,2.5,2019-04-21 22:45:00,2019-04-21
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-04-21 23:00:00,2019-04-21
Caritas Medical Centre,0.5,2019-04-21 23:00:00,2019-04-21
Kwong Wah Hospital,6.5,2019-04-21 23:00:00,2019-04-21
North District Hospital,3.5,2019-04-21 23:00:00,2019-04-21
North Lantau Hospital,2.5,2019-04-21 23:00:00,2019-04-21
Princess Margaret Hospital,6.5,2019-04-21 23:00:00,2019-04-21
Pok Oi Hospital,3.5,2019-04-21 23:00:00,2019-04-21
Prince of Wales Hospital,2.5,2019-04-21 23:00:00,2019-04-21
Pamela Youde Nethersole Eastern Hospital,4.5,2019-04-21 23:00:00,2019-04-21
Queen Elizabeth Hospital,3.5,2019-04-21 23:00:00,2019-04-21
Queen Mary Hospital,5.5,2019-04-21 23:00:00,2019-04-21
Ruttonjee Hospital,3.5,2019-04-21 23:00:00,2019-04-21
St John Hospital,0.5,2019-04-21 23:00:00,2019-04-21
Tseung Kwan O Hospital,4.5,2019-04-21 23:00:00,2019-04-21
Tuen Mun Hospital,6.5,2019-04-21 23:00:00,2019-04-21
Tin Shui Wai Hospital,1.5,2019-04-21 23:00:00,2019-04-21
United Christian Hospital,6.5,2019-04-21 23:00:00,2019-04-21
Yan Chai Hospital,2.5,2019-04-21 23:00:00,2019-04-21
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-04-21 23:15:00,2019-04-21
Caritas Medical Centre,0.5,2019-04-21 23:15:00,2019-04-21
Kwong Wah Hospital,6.5,2019-04-21 23:15:00,2019-04-21
North District Hospital,3.5,2019-04-21 23:15:00,2019-04-21
North Lantau Hospital,2.5,2019-04-21 23:15:00,2019-04-21
Princess Margaret Hospital,6.5,2019-04-21 23:15:00,2019-04-21
Pok Oi Hospital,3.5,2019-04-21 23:15:00,2019-04-21
Prince of Wales Hospital,2.5,2019-04-21 23:15:00,2019-04-21
Pamela Youde Nethersole Eastern Hospital,4.5,2019-04-21 23:15:00,2019-04-21
Queen Elizabeth Hospital,2.5,2019-04-21 23:15:00,2019-04-21
Queen Mary Hospital,5.5,2019-04-21 23:15:00,2019-04-21
Ruttonjee Hospital,3.5,2019-04-21 23:15:00,2019-04-21
St John Hospital,0.5,2019-04-21 23:15:00,2019-04-21
Tseung Kwan O Hospital,4.5,2019-04-21 23:15:00,2019-04-21
Tuen Mun Hospital,6.5,2019-04-21 23:15:00,2019-04-21
Tin Shui Wai Hospital,1.5,2019-04-21 23:15:00,2019-04-21
United Christian Hospital,6.5,2019-04-21 23:15:00,2019-04-21
Yan Chai Hospital,3.5,2019-04-21 23:15:00,2019-04-21
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-04-21 23:30:00,2019-04-21
Caritas Medical Centre,0.5,2019-04-21 23:30:00,2019-04-21
Kwong Wah Hospital,6.5,2019-04-21 23:30:00,2019-04-21
North District Hospital,3.5,2019-04-21 23:30:00,2019-04-21
North Lantau Hospital,2.5,2019-04-21 23:30:00,2019-04-21
Princess Margaret Hospital,6.5,2019-04-21 23:30:00,2019-04-21
Pok Oi Hospital,3.5,2019-04-21 23:30:00,2019-04-21
Prince of Wales Hospital,2.5,2019-04-21 23:30:00,2019-04-21
Pamela Youde Nethersole Eastern Hospital,4.5,2019-04-21 23:30:00,2019-04-21
Queen Elizabeth Hospital,2.5,2019-04-21 23:30:00,2019-04-21
Queen Mary Hospital,5.5,2019-04-21 23:30:00,2019-04-21
Ruttonjee Hospital,3.5,2019-04-21 23:30:00,2019-04-21
St John Hospital,0.5,2019-04-21 23:30:00,2019-04-21
Tseung Kwan O Hospital,4.5,2019-04-21 23:30:00,2019-04-21
Tuen Mun Hospital,6.5,2019-04-21 23:30:00,2019-04-21
Tin Shui Wai Hospital,1.5,2019-04-21 23:30:00,2019-04-21
United Christian Hospital,5.5,2019-04-21 23:30:00,2019-04-21
Yan Chai Hospital,3.5,2019-04-21 23:30:00,2019-04-21
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-04-21 23:45:00,2019-04-21
Caritas Medical Centre,0.5,2019-04-21 23:45:00,2019-04-21
Kwong Wah Hospital,6.5,2019-04-21 23:45:00,2019-04-21
North District Hospital,2.5,2019-04-21 23:45:00,2019-04-21
North Lantau Hospital,2.5,2019-04-21 23:45:00,2019-04-21
Princess Margaret Hospital,6.5,2019-04-21 23:45:00,2019-04-21
Pok Oi Hospital,3.5,2019-04-21 23:45:00,2019-04-21
Prince of Wales Hospital,2.5,2019-04-21 23:45:00,2019-04-21
Pamela Youde Nethersole Eastern Hospital,4.5,2019-04-21 23:45:00,2019-04-21
Queen Elizabeth Hospital,1.5,2019-04-21 23:45:00,2019-04-21
Queen Mary Hospital,5.5,2019-04-21 23:45:00,2019-04-21
Ruttonjee Hospital,3.5,2019-04-21 23:45:00,2019-04-21
St John Hospital,0.5,2019-04-21 23:45:00,2019-04-21
Tseung Kwan O Hospital,4.5,2019-04-21 23:45:00,2019-04-21
Tuen Mun Hospital,6.5,2019-04-21 23:45:00,2019-04-21
Tin Shui Wai Hospital,1.5,2019-04-21 23:45:00,2019-04-21
United Christian Hospital,5.5,2019-04-21 23:45:00,2019-04-21
Yan Chai Hospital,3.5,2019-04-21 23:45:00,2019-04-21
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-04-22 00:00:00,2019-04-22
Caritas Medical Centre,0.5,2019-04-22 00:00:00,2019-04-22
Kwong Wah Hospital,6.5,2019-04-22 00:00:00,2019-04-22
North District Hospital,2.5,2019-04-22 00:00:00,2019-04-22
North Lantau Hospital,1.5,2019-04-22 00:00:00,2019-04-22
Princess Margaret Hospital,6.5,2019-04-22 00:00:00,2019-04-22
Pok Oi Hospital,3.5,2019-04-22 00:00:00,2019-04-22
Prince of Wales Hospital,2.5,2019-04-22 00:00:00,2019-04-22
Pamela Youde Nethersole Eastern Hospital,4.5,2019-04-22 00:00:00,2019-04-22
Queen Elizabeth Hospital,1.5,2019-04-22 00:00:00,2019-04-22
Queen Mary Hospital,5.5,2019-04-22 00:00:00,2019-04-22
Ruttonjee Hospital,3.5,2019-04-22 00:00:00,2019-04-22
St John Hospital,0.5,2019-04-22 00:00:00,2019-04-22
Tseung Kwan O Hospital,4.5,2019-04-22 00:00:00,2019-04-22
Tuen Mun Hospital,6.5,2019-04-22 00:00:00,2019-04-22
Tin Shui Wai Hospital,1.5,2019-04-22 00:00:00,2019-04-22
United Christian Hospital,5.5,2019-04-22 00:00:00,2019-04-22
Yan Chai Hospital,3.5,2019-04-22 00:00:00,2019-04-22
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-04-22 00:15:00,2019-04-22
Caritas Medical Centre,1.5,2019-04-22 00:15:00,2019-04-22
Kwong Wah Hospital,7.5,2019-04-22 00:15:00,2019-04-22
North District Hospital,2.5,2019-04-22 00:15:00,2019-04-22
North Lantau Hospital,1.5,2019-04-22 00:15:00,2019-04-22
Princess Margaret Hospital,6.5,2019-04-22 00:15:00,2019-04-22
Pok Oi Hospital,3.5,2019-04-22 00:15:00,2019-04-22
Prince of Wales Hospital,2.5,2019-04-22 00:15:00,2019-04-22
Pamela Youde Nethersole Eastern Hospital,4.5,2019-04-22 00:15:00,2019-04-22
Queen Elizabeth Hospital,1.5,2019-04-22 00:15:00,2019-04-22
Queen Mary Hospital,5.5,2019-04-22 00:15:00,2019-04-22
Ruttonjee Hospital,3.5,2019-04-22 00:15:00,2019-04-22
St John Hospital,0.5,2019-04-22 00:15:00,2019-04-22
Tseung Kwan O Hospital,4.5,2019-04-22 00:15:00,2019-04-22
Tuen Mun Hospital,7.5,2019-04-22 00:15:00,2019-04-22
Tin Shui Wai Hospital,1.5,2019-04-22 00:15:00,2019-04-22
United Christian Hospital,5.5,2019-04-22 00:15:00,2019-04-22
Yan Chai Hospital,3.5,2019-04-22 00:15:00,2019-04-22
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-04-22 00:30:00,2019-04-22
Caritas Medical Centre,1.5,2019-04-22 00:30:00,2019-04-22
Kwong Wah Hospital,7.5,2019-04-22 00:30:00,2019-04-22
North District Hospital,2.5,2019-04-22 00:30:00,2019-04-22
North Lantau Hospital,0.5,2019-04-22 00:30:00,2019-04-22
Princess Margaret Hospital,6.5,2019-04-22 00:30:00,2019-04-22
Pok Oi Hospital,3.5,2019-04-22 00:30:00,2019-04-22
Prince of Wales Hospital,2.5,2019-04-22 00:30:00,2019-04-22
Pamela Youde Nethersole Eastern Hospital,4.5,2019-04-22 00:30:00,2019-04-22
Queen Elizabeth Hospital,2.5,2019-04-22 00:30:00,2019-04-22
Queen Mary Hospital,5.5,2019-04-22 00:30:00,2019-04-22
Ruttonjee Hospital,3.5,2019-04-22 00:30:00,2019-04-22
St John Hospital,0.5,2019-04-22 00:30:00,2019-04-22
Tseung Kwan O Hospital,5.5,2019-04-22 00:30:00,2019-04-22
Tuen Mun Hospital,7.5,2019-04-22 00:30:00,2019-04-22
Tin Shui Wai Hospital,1.5,2019-04-22 00:30:00,2019-04-22
United Christian Hospital,4.5,2019-04-22 00:30:00,2019-04-22
Yan Chai Hospital,3.5,2019-04-22 00:30:00,2019-04-22
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-04-22 00:45:00,2019-04-22
Caritas Medical Centre,1.5,2019-04-22 00:45:00,2019-04-22
Kwong Wah Hospital,7.5,2019-04-22 00:45:00,2019-04-22
North District Hospital,2.5,2019-04-22 00:45:00,2019-04-22
North Lantau Hospital,0.5,2019-04-22 00:45:00,2019-04-22
Princess Margaret Hospital,6.5,2019-04-22 00:45:00,2019-04-22
Pok Oi Hospital,3.5,2019-04-22 00:45:00,2019-04-22
Prince of Wales Hospital,2.5,2019-04-22 00:45:00,2019-04-22
Pamela Youde Nethersole Eastern Hospital,4.5,2019-04-22 00:45:00,2019-04-22
Queen Elizabeth Hospital,2.5,2019-04-22 00:45:00,2019-04-22
Queen Mary Hospital,3.5,2019-04-22 00:45:00,2019-04-22
Ruttonjee Hospital,2.5,2019-04-22 00:45:00,2019-04-22
St John Hospital,0.5,2019-04-22 00:45:00,2019-04-22
Tseung Kwan O Hospital,5.5,2019-04-22 00:45:00,2019-04-22
Tuen Mun Hospital,7.5,2019-04-22 00:45:00,2019-04-22
Tin Shui Wai Hospital,1.5,2019-04-22 00:45:00,2019-04-22
United Christian Hospital,4.5,2019-04-22 00:45:00,2019-04-22
Yan Chai Hospital,4.5,2019-04-22 00:45:00,2019-04-22
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-04-22 01:00:00,2019-04-22
Caritas Medical Centre,1.5,2019-04-22 01:00:00,2019-04-22
Kwong Wah Hospital,7.5,2019-04-22 01:00:00,2019-04-22
North District Hospital,2.5,2019-04-22 01:00:00,2019-04-22
North Lantau Hospital,0.5,2019-04-22 01:00:00,2019-04-22
Princess Margaret Hospital,6.5,2019-04-22 01:00:00,2019-04-22
Pok Oi Hospital,3.5,2019-04-22 01:00:00,2019-04-22
Prince of Wales Hospital,2.5,2019-04-22 01:00:00,2019-04-22
Pamela Youde Nethersole Eastern Hospital,4.5,2019-04-22 01:00:00,2019-04-22
Queen Elizabeth Hospital,2.5,2019-04-22 01:00:00,2019-04-22
Queen Mary Hospital,3.5,2019-04-22 01:00:00,2019-04-22
